,shows_id,episode_ids,id,url,name,type,language,status,runtime,averageRuntime,premiered,ended,officialSite,rating,weight,summary,updated
215,382,926,46410,https://www.tvmaze.com/shows/46410/the-secret,The Secret,Scripted,Thai,Ended,60.0,60.0,2020-12-10,2021-02-18,https://tv.line.me/thesecret,,32,"Dome, a hot commercial director, is in a relationship with Nicha but still secretly sleeps around with other girls, such as Dao, a cosmetic brand owner who's hired Nicha's company for her brand's showcase event. The reveal is hosted by the new presenter Mimi, who is Nicha's junior and also another one of Dome's flings. Also at the event are Saai, a ballet teacher for kids that Dome hired to dance at this event, and Rin, Nicha's secretary, with whom Dome is also both having a relationship.",2021-02-19
216,498,1821,46570,https://www.tvmaze.com/shows/46570/sweet-home,Sweet Home,Scripted,Korean,Running,,52.0,2020-12-18,,https://www.netflix.com/title/81061734,7.1,95,"Adapted from a popular webtoon of the same name, Sweet Home is a VFX/SFX filled thriller based on the unique world in which people turn into monsters that reflect their internal desires. Cha Hyun Soo, a reclusive high school student who moves into a new apartment called Green Home after a personal tragedy, faces a series of life changing situations that brings him out to the world to save others. ",2022-06-15
217,234,448,46591,https://www.tvmaze.com/shows/46591/mira-royal-detective,"Mira, Royal Detective",Animation,English,Running,12.0,14.0,2020-03-20,,https://disneynow.com/shows/mira-royal-detective,,74,"Disney Junior's Mira, Royal Detective is an animated mystery-adventure series for preschoolers inspired by the cultures and customs of India. Set in the fictional land of Jalpur, the series follows the brave and resourceful Mira, a commoner who is appointed to the role of royal detective by the Queen. Along with her friend Prince Neel, a talented inventor, creative cousin Priya, and comical mongoose sidekicks Mikku and Chikku, Mira will stop at nothing to solve a case. ",2022-04-21
218,325,620,46638,https://www.tvmaze.com/shows/46638/being-the-elite,Being The Elite,Documentary,English,Running,15.0,15.0,2016-05-05,,https://www.youtube.com/channel/UC2V6TA0OqHr9BojcHz9az-w,,53,"The Young Bucks, Matt &amp; Nick Jackson, along with Kenny ""The Cleaner"" Omega, make up The ELITE. Follow our adventures as WE RULE THE WORLD and dominate the professional wrestling business.",2022-06-07
219,168,290,46668,https://www.tvmaze.com/shows/46668/tyler-perrys-ruthless,Tyler Perry's Ruthless,Scripted,English,Running,45.0,45.0,2020-03-19,,https://www.bet.plus/shows/tyler-perrys-ruthless,6.2,92,The riveting story of a woman named Ruth who kidnaps her young daughter to join her in the dark underworld of a fanatical religious cult. Based on a character introduced in Tyler Perry's The Oval.,2022-05-30
220,612,2908,46688,https://www.tvmaze.com/shows/46688/proekt-anna-nikolaevna,"Проект ""Анна Николаевна""",Scripted,Russian,To Be Determined,50.0,50.0,2020-03-26,,https://hd.kinopoisk.ru/film/48ec62883cb1bfc8a65154fcd3749b72,,40,,2022-04-12
221,574,2514,46689,https://www.tvmaze.com/shows/46689/poslednij-ministr,Последний министр,Scripted,Russian,Running,25.0,25.0,2020-03-26,,https://hd.kinopoisk.ru/film/4cdfa8166bdf70b29ee3d4e1379e7a7c,,35,,2022-03-12
222,10,11,47027,https://www.tvmaze.com/shows/47027/vmeste-intervu,вМесте. Интервью,Talk Show,Russian,Running,25.0,26.0,2017-12-02,,http://vmesteproject.ru/intervue/,,14,,2022-06-02
223,435,1264,47042,https://www.tvmaze.com/shows/47042/veneno,Veneno,Scripted,Spanish,Ended,50.0,50.0,2020-03-29,2020-10-25,https://www.atresplayer.com/series/veneno/,,79,"A biographical story of La Veneno, transgender icon and TV personality, and those who surrounded her.",2021-05-15
224,421,1196,47108,https://www.tvmaze.com/shows/47108/ingredients,Ingredients,Scripted,Thai,Ended,10.0,11.0,2020-04-04,2021-01-09,https://www.youtube.com/playlist?list=PLm4DCG8d7KtbmAxfQmDxY1CTK8h4KNRI-,,35,"Tops is a young man who has been fascinated by cooking since childhood. He finds happiness in cooking delicious and tasty food with great care. Marwin is young, romantic, playful, and charming. He loves and is dedicated to music and dreams of becoming a world-class musician. His interest in music is so strong that he didn't take care of himself until he came to live with Tops. When the difference between the two becomes the perfect combination, chaos ensues, and the two find themselves deciding between their dreams and each other. This mini series tells the story of two friends who return to each other's lives during their last year of school and help make one another's dreams come true.",2021-08-08
225,440,1285,47119,https://www.tvmaze.com/shows/47119/the-chosen,The Chosen,Scripted,English,Running,50.0,50.0,2019-04-19,,https://studios.vidangel.com/the-chosen,8.2,93,"The Chosen is the first-ever-multi-season TV show about the life of Jesus. Created outside of the Hollywood system, The Chosen allows us to see Him through the eyes of those who knew him. No matter where you are at in your journey with Jesus Christ, this TV show is for you.",2021-12-14
226,69,100,47207,https://www.tvmaze.com/shows/47207/mermaid-prince,Mermaid Prince,Scripted,Korean,Ended,15.0,15.0,2020-04-14,2020-12-10,,,34,"Mermaid Prince is about Hye Ri, who embarks on a graduation trip to Gangwon Province and meets Woo Hyuk, a mysterious guy who runs a guest house.",2021-01-09
227,464,1548,47226,https://www.tvmaze.com/shows/47226/arashis-diary-voyage,Arashi's Diary: Voyage,Documentary,Japanese,Ended,,30.0,2019-12-31,2021-02-28,https://www.netflix.com/title/81219073,,27,"Twenty years after their debut, join the beloved members of Arashi on a new journey as they showcase their lives, talents and gifts to the world.",2021-03-06
228,566,2440,47250,https://www.tvmaze.com/shows/47250/disney-gallery-the-mandalorian,Disney Gallery: The Mandalorian,Documentary,English,To Be Determined,,28.0,2020-05-04,,https://disneyplusoriginals.disney.com/show/disney-gallery-the-mandalorian,7.7,93,"In Disney Gallery: The Mandalorian, executive producer Jon Favreau invites the cast and crew to share an unprecedented look at the making of the series that quickly became a pop culture phenomenon after premiering last November. Each chapter explores a different facet of the first live-action Star Wars television show through interviews, never-before-seen footage, and roundtable conversations hosted by Favreau himself.",2022-04-10
229,32,40,47267,https://www.tvmaze.com/shows/47267/la-vida-moderna,La Vida Moderna,Talk Show,Spanish,Running,30.0,38.0,2015-03-24,,https://www.youtube.com/channel/UC6lJZ9Ctx1vcmRY9cFEPyww,,14,"Radio show on Cadena Ser in Spain, that also uploads the program in Youtube. Hosted by David Broncano and with Ignatius Farray and Quequé as co-hosts. The Modern Life (La vida moderna) talks about news with a particular sense of humor.",2022-06-01
230,429,1230,47865,https://www.tvmaze.com/shows/47865/a-seba-znau,Я СЕБЯ ЗНАЮ!,Talk Show,Russian,Running,,71.0,2020-05-01,,https://premier.one/show/11906,,78,,2022-06-17
231,403,1092,47881,https://www.tvmaze.com/shows/47881/clifford-the-big-red-dog,Clifford the Big Red Dog,Animation,English,Running,30.0,30.0,2019-12-06,,https://www.amazon.com/gp/video/detail/B086HWFFCS/,,4,"Join Emily Elizabeth and her big red dog, Clifford, as they explore their island home and go on big new adventures! With a fun and furry new cast of characters and brand-new original songs, Clifford's world, and heart, just keep on growing!",2021-04-01
232,90,133,47897,https://www.tvmaze.com/shows/47897/sereza-i-mikrofon-podkast,Сережа и микрофон. Подкаст,Talk Show,Russian,Running,90.0,110.0,2019-11-20,,https://www.youtube.com/watch?v=n8rG1gnB36k&list=PLopThJywralEJbYkO2QDKtYodAQ6Ba-9j,,4,,2022-06-03
233,119,188,47912,https://www.tvmaze.com/shows/47912/the-wolf,The Wolf,Scripted,Chinese,Ended,45.0,45.0,2020-11-19,2021-01-04,https://www.iqiyi.com/lib/m_213579814.html,,38,"The story happens at the end of the Tang Dynasty, when Zhu Wen usurps the throne and establishes the Later Liang Dynasty, and he's known as Emperor Taizu. Ma Zhai Xing (Li Qin) is the daughter of an official and as a child, she befriends a young boy (Darren Wang) who lives in the mountain. One day when he saves a wolf, he accidentally falls over the cliff and is rescued by Zhu Wen. The authoritative figure adopts him as a godson and gives him the title Bo Wang. Ten years later, he saves the female lead per chance and finds her courage and intelligence resonant, and she likes that while he's in a position of power, he still has humility and kindness. She encourages him to fight for justice and he begins that journey by helping the people, stopping throne fights, etc. Even when they have conflicts, they will face those frankly. As they overcome obstacles and fight for justice, feelings deepen and they are able to reap their own happiness by each other's side.",2022-03-25
234,33,41,47944,https://www.tvmaze.com/shows/47944/inside-of-you-with-michael-rosenbaum,Inside of You with Michael Rosenbaum,Talk Show,English,Running,,87.0,2018-05-18,,https://www.insideofyoupodcast.com/,,71,"Inside of You with Michael Rosenbaum is a podcast, recorded series inside of the home of Michael Rosenbaum (Sorority Boys, Smallville). Listen as he invites celebrities, athletes, musicians, or anyone he finds interesting to sit next to on the couch, while he probes them for the most interesting stories they have.",2022-06-21
235,391,990,48041,https://www.tvmaze.com/shows/48041/esme-roy,Esme & Roy,Animation,English,To Be Determined,10.0,10.0,2018-08-18,,https://play.hbomax.com/page/urn:hbo:page:GXsglJQS-CIsfsAEAAABI:type:series,,34,Esme and Roy are best friends — and the best monstersitters in Monsterdale! The animated series from the makers of Sesame Street will bring little viewers into a colorful world where even the littlest monsters can overcome big challenges together.,2021-02-04
236,474,1629,48151,https://www.tvmaze.com/shows/48151/smesariki-novyj-sezon,Смешарики. Новый сезон,Animation,Russian,Running,7.0,7.0,2020-05-18,,https://www.kinopoisk.ru/series/1379016/,,73,"Stories about friendship and adventures of charming round heroes. Fun and musical, unexpected and dreamy, homely and adventurous. The whole world in one cozy chamomile valley.",2022-03-10
237,546,2257,48237,https://www.tvmaze.com/shows/48237/fightlore,FightLore,Variety,English,Running,25.0,25.0,2020-04-18,,https://ufcfightpass.com/home,,74,A series focused on untold stories across UFC.,2022-03-28
238,128,207,48252,https://www.tvmaze.com/shows/48252/nocnoj-kontakt,Ночной Контакт,Talk Show,Russian,Running,30.0,30.0,2018-01-25,,https://vk.com/nochnoy_kontakt,,6,,2022-06-24
239,176,309,48288,https://www.tvmaze.com/shows/48288/roast-battle-labelcom,Roast Battle Labelcom,Game Show,Russian,Running,50.0,54.0,2019-12-24,,https://www.youtube.com/playlist?list=PLmkbS48df311cZnmhlV-5q5vY0icLXdl3,,26,"A bold humorous show in which comedians fight for 50,000 rubles! Six comedians will take to the stage to ""fry"" each other. The top two will go to the final, and only one will take the money with them!",2022-02-16
240,34,42,48302,https://www.tvmaze.com/shows/48302/all-elite-wrestling-dark,All Elite Wrestling: Dark,Sports,English,Running,,,2019-10-08,,https://www.youtube.com/playlist?list=PLILTWWX_AIJQCxpm3QYbdWVbkyNIoREGV,,40,All Elite Wrestling: Dark features the matches you didn't see on All Elite Wrestling: Dynamite.,2022-06-06
241,70,101,48395,https://www.tvmaze.com/shows/48395/wan-sheng-jie,Wan Sheng Jie,Animation,Chinese,Running,4.0,4.0,2020-04-01,,https://v.qq.com/detail/a/awnia0n2erqryf3.html,,17,"The pure and cute little devil Nini lives in Room 1031 of Wan Sheng Street Apartment. His roommates are no ordinary people: The lazy and wacky vampire Ira who spends most of his time gaming or watching TV, the unlucky dancer werewolf Vladimir, the serious and old-fashioned angel landlord Lynn and his naive little sister Lily, and many more.<br /><br />What none of them realize is that the power of the demon king is sleeping inside of Nini. With evil forces in hot pursuit, can Nini and his friends head off disaster?",2022-03-13
